[2021-10-29 05:50:22] local.INFO: Created from middleware- by SYSTEM {"id":48883,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48889,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48890,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48891,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48892,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48893,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48894,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48895,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48896,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48897,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48898,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48899,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48900,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48901,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48902,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48903,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48904,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48905,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48906,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48907,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48908,"name":""} 
[2021-10-29 06:20:25] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48909,"name":""} 
[2021-10-29 06:20:26] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48910,"name":""} 
[2021-10-29 06:20:26] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48911,"name":""} 
[2021-10-29 06:20:26] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48912,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48883,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48884,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48885,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48886,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48887,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48888,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48889,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48890,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48891,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48892,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48893,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48894,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48895,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48896,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48897,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48898,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48899,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48900,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48901,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48902,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48903,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48904,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48905,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48906,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48907,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48908,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48909,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48910,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48911,"name":""} 
[2021-10-29 06:20:40] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48912,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48883,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48884,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48885,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48886,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48887,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48888,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48889,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48890,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48891,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48892,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48893,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48894,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48895,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48896,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48897,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48898,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48899,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48900,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48901,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48902,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48903,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48904,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48905,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48906,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48907,"name":""} 
[2021-10-29 06:21:39] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48908,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48909,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48910,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48911,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48912,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48883,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48884,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48885,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48886,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48887,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48888,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48889,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48890,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48891,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48892,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48893,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48894,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48895,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48896,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48897,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48898,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48899,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48900,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48901,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48902,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48903,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48904,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48905,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48906,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48907,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48908,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48909,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48910,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48911,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48912,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48883,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48884,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48885,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48886,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48887,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48888,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48889,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48890,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48891,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48892,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48893,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48894,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48895,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48896,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48897,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48898,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48899,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48900,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48901,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48902,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48903,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48904,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48905,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48906,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48907,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48908,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48909,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48910,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48911,"name":""} 
[2021-10-29 06:21:40] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48912,"name":""} 
[2021-10-29 06:21:59] local.INFO: array (
  'user-email' => 'test@one.com',
  'date' => '2021-10-29',
  'time' => '06:21:59am',
  'previous-url' => 'http://192.168.43.25:8000/login',
  'redirected-url' => 'http://192.168.43.25:8000/new-dashboard',
)  
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48883,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48884,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48885,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48886,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48887,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48888,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48889,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48890,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48891,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48892,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48893,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48894,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48895,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48896,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48897,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48898,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48899,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48900,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48901,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48902,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48903,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48904,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48905,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48906,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48907,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48908,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48909,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48910,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48911,"name":""} 
[2021-10-29 06:21:59] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48912,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48883,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48884,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48885,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48886,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48887,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48888,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48889,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48890,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48891,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48892,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48893,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48894,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48895,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48896,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48897,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48898,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48899,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48900,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48901,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48902,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48903,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48904,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48905,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48906,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48907,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48908,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48909,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48910,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48911,"name":""} 
[2021-10-29 06:23:13] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48912,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48883,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48884,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48885,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48886,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48887,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48888,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48889,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48890,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48891,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48892,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48893,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48894,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48895,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48896,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48897,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48898,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48899,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48900,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48901,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48902,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48903,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48904,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48905,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48906,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48907,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48908,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48909,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48910,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48911,"name":""} 
[2021-10-29 06:24:33] local.INFO: Updated from middleware when isRecordExist is less- by SYSTEM {"id":48912,"name":""} 
[2021-10-29 06:24:57] local.INFO: array (
  'user-email' => 'test@one.com',
  'date' => '2021-10-29',
  'time' => '06:24:57am',
  'previous-url' => 'http://192.168.43.25:8000/login',
  'redirected-url' => 'http://192.168.43.25:8000/new-dashboard',
)  
[2021-10-29 06:24:58] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48883,"name":""} 
[2021-10-29 06:24:58] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48884,"name":""} 
[2021-10-29 06:24:58] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48885,"name":""} 
[2021-10-29 06:24:58] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48886,"name":""} 
[2021-10-29 06:24:58] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48887,"name":""} 
[2021-10-29 06:24:58] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48888,"name":""} 
[2021-10-29 06:24:58] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48889,"name":""} 
[2021-10-29 06:24:58] local.INFO: Updated from middleware when isRecordExist is less- by Test One {"id":48890,"name":""} 
